            0.005222,         2076.383056, 134027946060.038071,            0.332666,            0.006406,            0.393185,            0.306372,           11.456371,           59.411457,           55.972364,           50.837415,           49.351572,           45.219622,           38.370088,           30.832480,           18.470386,           27.659703,           28.271392,           28.866441,           26.308574,           31.041555
            0.005644,         2364.777214, 111909991358.051147,            0.347518,            0.003179,            0.311485,            0.323668,            6.062281,           63.069268,           59.540370,           54.434687,           52.764692,           51.757778,           42.411415,           35.544304,           25.213272,           28.904476,           34.892724,           28.518182,           29.674048,           33.720279
            0.005521,         2822.172026,  64750647594.935295,            0.318167,            0.007846,            0.364299,            0.547494,            7.927130,           42.337874,           37.848607,           29.679503,           18.448421,           35.497495,           25.517860,           31.534000,           28.350609,           28.890217,           28.932494,           25.085572,           30.583583,           24.149002
            0.005274,         2597.436618,  84319271728.762054,            0.292440,            0.008558,            0.501862,            0.314023,            9.646385,           50.670782,           47.294783,           41.193368,           38.312513,           28.659653,           18.758867,           25.529840,           28.369850,           28.907642,           24.829106,           24.254921,           29.211222,           25.862419
            0.005208,         2612.381999,  88803622392.601837,            0.313430,            0.001945,            0.515703,            0.401151,            2.254708,           41.941724,           38.072470,           29.719447,           20.376800,           24.865941,           28.223166,           27.379503,           27.282017,           28.669362,           29.182453,           25.199021,           22.535950,           25.700009
            0.006379,         2601.459322, 123824894837.147766,            0.344170,            0.004304,            0.482390,            0.363173,           13.077096,           55.639111,           52.559755,           46.884819,           44.810046,           38.365897,           30.343076,           27.217797,           30.742955,           27.648994,           28.132787,           23.548141,           32.645777,           27.846274
            0.006783,         2170.651228, 139050989793.407104,            0.298757,            0.009802,            0.508212,            0.579433,           38.920333,           44.807076,           41.834808,           35.060979,           29.858479,           20.721072,           27.409815,           27.672678,           21.508609,           29.233315,           23.760480,           24.654374,           28.196313,           27.760515
            0.005114,         2222.571105, 104416923517.732941,            0.282360,            0.005314,            0.371837,            0.456214,            6.720116,           47.650443,           44.065896,           38.026618,           34.470797,           30.031663,           19.948335,           26.285285,           25.084334,           20.815442,           24.339542,           27.123864,           22.609461,           27.573314
            0.005893,         2944.999914, 111576062690.835693,            0.314984,            0.001055,            0.492148,            0.419593,            2.228591,           47.286416,           43.832669,           36.809565,           31.706749,           19.618948,           29.715076,           29.491822,           28.457326,           30.396923,           26.784258,           28.039727,           28.682657,           29.160362
            0.006752,         2096.447503,  90507983535.321045,            0.254613,            0.006021,            0.567064,            0.539443,           14.947893,           38.692166,           35.227714,           25.564448,           15.368201,           28.045222,           29.557178,           22.620816,           26.996556,           22.191524,           23.609403,           26.724852,           20.399793,           27.252265
            0.005532,         2635.515244, 141743915995.383240,            0.312394,            0.004951,            0.502130,            0.460738,           10.971316,           44.871648,           41.555975,           34.396055,           28.814800,           19.937177,           29.078543,           28.808865,           25.241481,           29.652326,           22.870112,           23.603861,           24.948774,           26.134403
            0.006285,         2182.506839,  88779316557.672119,            0.329003,            0.008374,            0.584540,            0.461089,           17.247765,           41.006697,           37.914446,           29.400667,           19.931083,           24.270758,           28.618750,           24.881503,           25.955751,           26.295103,           27.905191,           21.496679,           23.990780,           26.550238
            0.005416,         2301.724325,  94967918578.158112,            0.251636,            0.003628,            0.593904,            0.508880,            4.869765,           32.272371,           26.850717,           12.793517,           24.248923,           26.074254,           19.615542,           26.436061,           23.292309,           24.930493,           24.404985,           24.022230,           22.394884,           25.410120
            0.006343,         2658.026341, 112016650107.067078,            0.256937,            0.005946,            0.343116,            0.325210,           15.166006,           63.356415,           59.854528,           54.715409,           53.158512,           51.349398,           42.056429,           34.379732,           21.846897,           32.530062,           36.231554,           27.793277,           34.016914,           29.291539
            0.005455,         2664.989370, 113176323932.237915,            0.268331,            0.009168,            0.533104,            0.352524,           15.124671,           49.433604,           46.322879,           39.940229,           36.550515,           26.033352,           21.597455,           25.711829,           28.437292,           27.935916,           24.868011,           25.511757,           26.474816,           28.425838
            0.006563,         2863.770703, 147199652348.241241,            0.338094,            0.008781,            0.376366,            0.534023,           34.379043,           54.946892,           51.666047,           46.225230,           43.156889,           45.098712,           28.088688,           29.274440,           31.010441,           32.517982,           29.479997,           26.372276,           33.349331,           29.243597
            0.006954,         2779.275561, 140492398818.226990,            0.326065,            0.002390,            0.416359,            0.392174,           10.529087,           59.525443,           56.324970,           50.951802,           49.189984,           45.209653,           36.714233,           24.743829,           28.427641,           34.314934,           27.315650,           33.157858,           30.438551,           34.772934
            0.005559,         2087.624527, 122044115483.510056,            0.339783,            0.006298,            0.305770,            0.526024,           12.439620,           56.000563,           52.626217,           47.502036,           44.893250,           44.829781,           34.514680,           23.728413,           21.870205,           26.017196,           29.529172,           26.173450,           24.084310,           30.181078
            0.006458,         2248.650468,  87707723119.216736,            0.340099,            0.005490,            0.462342,            0.322685,           12.221018,           57.192049,           53.952144,           48.510515,           46.786221,           40.664755,           33.908625,           21.831155,           26.936623,           25.136806,           29.043695,           23.821818,           28.431697,           30.470031
            0.006958,         2570.191084, 114711305932.007629,            0.305700,            0.006024,            0.357796,            0.534820,           21.397973,           55.678753,           52.362255,           47.026770,           44.069963,           48.513315,           30.691203,           28.678995,           30.774112,           32.279227,           31.402576,           25.695133,           31.622043,           31.846309
            0.006201,         2262.709831,  64568937572.428619,            0.328440,            0.003386,            0.534671,            0.589633,            4.869538,           30.704382,           23.424500,           16.512067,           26.598798,           28.443384,           22.036108,           27.791321,           26.143813,           23.006680,           27.126637,           22.572572,           22.314817,           23.595580
            0.005825,         2365.503089,  81458795931.791733,            0.302194,            0.004259,            0.376779,            0.328767,            6.288423,           56.296811,           52.726332,           47.290124,           45.429988,           41.035140,           30.483002,           21.228528,           29.539342,           28.834884,           22.412212,           28.664632,           28.211398,           27.579315
            0.006496,         2690.613022, 100606376642.733063,            0.328574,            0.006586,            0.540853,            0.390388,           16.967589,           49.878546,           46.918823,           40.364056,           36.638880,           25.452874,           25.078259,           28.150660,           28.771625,           26.757623,           23.997233,           28.799988,           24.486707,           29.125552
            0.006339,         2731.572647, 118442283274.098740,            0.338724,            0.008367,            0.506823,            0.380249,           23.762041,           52.738468,           49.704837,           43.651023,           40.903470,           32.854764,           21.497242,           31.858055,           31.310759,           28.716026,           26.413011,           31.706010,           27.310747,           29.046342
            0.005565,         2055.538334, 107607850478.038940,            0.314573,            0.007555,            0.477298,            0.516664,           12.958262,           40.854943,           37.285629,           29.729974,           22.135616,           22.753722,           27.679405,           25.860245,           23.987428,           24.324972,           19.225921,           25.396665,           23.279881,           26.142497
            0.005927,         2397.822703,  76289927734.736145,            0.285946,            0.004125,            0.506442,            0.406494,            5.946493,           44.087364,           40.475029,           32.921560,           26.341431,           21.993023,           29.076137,           27.403611,           27.019861,           27.047753,           28.276387,           23.410287,           28.312154,           24.088015
            0.005948,         2546.559251, 143682736345.543823,            0.283616,            0.003765,            0.458815,            0.301509,           10.316211,           61.379255,           58.147564,           52.924145,           51.426080,           45.851924,           40.642758,           33.035646,           21.567302,           30.473246,           29.936311,           33.676472,           25.386515,           30.190698
            0.005153,         2667.341270,  95123258769.127136,            0.316982,            0.009730,            0.507798,            0.439877,           11.732397,           39.526498,           35.265601,           25.549191,           16.436461,           27.829775,           28.711682,           25.246341,           28.641117,           28.876711,           24.286983,           26.800342,           24.271786,           24.084821
            0.006393,         2534.068328,  72157662251.873123,            0.287398,            0.007160,            0.592124,            0.594551,           12.262202,           28.115428,           17.503685,           21.792485,           29.162570,           25.059868,           27.204568,           28.250003,           27.937460,           30.028696,           25.128178,           27.074492,           21.470074,           25.244654
            0.006497,         2238.560499,  96826892904.344040,            0.323463,            0.008857,            0.427441,            0.474209,           21.889540,           49.187740,           45.866845,           39.798869,           36.276234,           29.355277,           21.993298,           30.059028,           30.268211,           23.322317,           26.583603,           24.174533,           23.075137,           30.070187
            0.005229,         2999.088237, 142715267603.382080,            0.250889,            0.007493,            0.590895,            0.544086,           13.596775,           32.897794,           26.868210,           15.419150,           27.016752,           28.512587,           18.335901,           28.600666,           23.677248,           25.023094,           26.066388,           26.200580,           20.213909,           23.984067
            0.005174,         2971.675628, 121218399272.010712,            0.291411,            0.008936,            0.448803,            0.441130,           13.663150,           44.769907,           40.917603,           33.482991,           26.716350,           24.072144,           30.212039,           29.562345,           27.555611,           28.208231,           25.983474,           26.154409,           28.820100,           29.603091
            0.006756,         2387.363366,  65959781281.961380,            0.298016,            0.004411,            0.366515,            0.441576,            8.205342,           52.057760,           48.517502,           42.657966,           39.572299,           36.598937,           20.003924,           30.154897,           30.743187,           24.655148,           28.500859,           29.136545,           30.081647,           31.790821
            0.005346,         2882.387317, 134386818527.610596,            0.275454,            0.004229,            0.379777,            0.598602,            7.830134,           45.971608,           42.159729,           35.780140,           29.941922,           17.489307,           24.678120,           24.930514,           29.136580,           24.696276,           25.317341,           29.064322,           24.559423,           24.964734
            0.006506,         2495.492047,  67207539930.092232,            0.327577,            0.002907,            0.487740,            0.584944,            5.022520,           36.241062,           30.940113,           17.725228,           24.125525,           31.447451,           21.991512,           28.191182,           28.413823,           28.787934,           26.348852,           25.712320,           20.703540,           25.762972
            0.006075,         2650.425896,  73768090162.147568,            0.311265,            0.004170,            0.407495,            0.577207,            6.363845,           41.759470,           37.411894,           29.155122,           17.619425,           32.121833,           25.936066,           30.804226,           26.089415,           29.514225,           26.984914,           23.606197,           29.898853,           24.944996
            0.006572,         2598.536845,  91970118277.878815,            0.336714,            0.003380,            0.422156,            0.508442,            8.293456,           47.789434,           44.282776,           37.786786,           32.928392,           20.267049,           28.680435,           29.201417,           26.767564,           28.000913,           26.896774,           28.758685,           26.920679,           27.107574
            0.005421,         2190.628920,  64533390126.585152,            0.275582,            0.001597,            0.493338,            0.355619,            1.480638,           44.790880,           41.126886,           34.126125,           29.250974,           15.610440,           26.035675,           26.290308,           29.074361,           23.992377,           26.706007,           22.696627,           26.324447,           26.412840
            0.006610,         2769.799128, 132048706386.687119,            0.335334,            0.008202,            0.503002,            0.309747,           29.368629,           61.651453,           58.646561,           53.282219,           51.631789,           45.649385,           41.040278,           32.582755,           23.458507,           29.111841,           35.173061,           34.710827,           27.472513,           29.858480
            0.005498,         2375.186794, 117537881832.657974,            0.327683,            0.005042,            0.591015,            0.338972,            9.194861,           50.500679,           47.941193,           41.759708,           38.712559,           30.717534,           21.851605,           22.769197,           23.961314,           27.437748,           26.060541,           22.017928,           27.294235,           24.419065
            0.005989,         2806.921825,  70695084087.976974,            0.285224,            0.009724,            0.582169,            0.381373,           13.395751,           43.133310,           39.639356,           31.003993,           21.002030,           25.250617,           25.881034,           32.402838,           29.541375,           31.256539,           27.753244,           28.030703,           27.430364,           23.981223
            0.005464,         2660.242713, 114813849136.391953,            0.348541,            0.005101,            0.591897,            0.355976,            9.062524,           48.361708,           45.670483,           39.040132,           35.104845,           24.237002,           22.912313,           24.448467,           29.027687,           25.484990,           25.384584,           22.846816,           25.444709,           25.440494
            0.005819,         2115.610054, 118927489913.423462,            0.272013,            0.001025,            0.397731,            0.509779,            2.161498,           48.442198,           45.102956,           39.253415,           35.714805,           32.548592,           18.981051,           25.968626,           23.723506,           24.283204,           21.410543,           27.244021,           25.273558,           26.007250
            0.005979,         2639.741510,  61757929575.661346,            0.314230,            0.006122,            0.523859,            0.341472,            7.472064,           47.687095,           44.218321,           37.316625,           32.719233,           17.585861,           27.414383,           28.470634,           32.159435,           26.124836,           27.780990,           27.605900,           26.777150,           28.039422
            0.006063,         2070.467280,  93799837601.370667,            0.298068,            0.002861,            0.383748,            0.542824,            5.470272,           47.580352,           44.097884,           38.193203,           34.149770,           32.211843,           21.782138,           24.455257,           23.365172,           24.986992,           18.586964,           27.691629,           25.613358,           23.225298
            0.006929,         2025.273463,  71410574050.774200,            0.267561,            0.007690,            0.427629,            0.350440,           16.397550,           55.534458,           52.192615,           46.693938,           44.873721,           39.253244,           30.329885,           22.370318,           28.846414,           24.889134,           24.074200,           27.466399,           28.390106,           31.526455
            0.006154,         2014.969540,  73418305014.006790,            0.307475,            0.006550,            0.385166,            0.496619,           10.314972,           47.022112,           43.488105,           37.353387,           33.255420,           27.633764,           23.087198,           25.827144,           24.034699,           22.154309,           22.179073,           28.477564,           21.964079,           24.012094
            0.005919,         2378.286889,  75045994310.018173,            0.301345,            0.005738,            0.527922,            0.321049,            8.184584,           51.459002,           48.327132,           42.279296,           39.506027,           30.753148,           19.378256,           25.259982,           26.739054,           29.676708,           23.077017,           21.369007,           28.849355,           25.329009
            0.006649,         2429.486377, 117663635450.280273,            0.279011,            0.001156,            0.514133,            0.505463,            3.613141,           45.131203,           42.017354,           34.823278,           29.047474,           22.218905,           30.312070,           29.897896,           25.659412,           30.915481,           24.870625,           26.401261,           28.093117,           28.438365
            0.005836,         2099.374833,  95222155919.197281,            0.293162,            0.003348,            0.313624,            0.426922,            5.777171,           56.735296,           53.341689,           48.062542,           46.064072,           46.723608,           33.576786,           22.536837,           23.979069,           28.281209,           27.168373,           27.160692,           26.507637,           31.426546
            0.006647,         2351.536105,  82110343281.557297,            0.339609,            0.005013,            0.323836,            0.499520,           11.387074,           55.818597,           52.407733,           47.071952,           44.355024,           46.779347,           30.919122,           28.041256,           30.054031,           31.088304,           31.883969,           25.342993,           28.529310,           32.208941
            0.006914,         2799.950491, 114526701600.814316,            0.276041,            0.007205,            0.531715,            0.542623,           24.601921,           42.976807,           39.544909,           30.978063,           20.259609,           30.505757,           32.629813,           27.338438,           29.412861,           29.453421,           24.368513,           29.973177,           24.105920,           30.895887
            0.005668,         2328.762756,  93844615566.508728,            0.296795,            0.004090,            0.528518,            0.445784,            6.386864,           41.225854,           37.626648,           29.305316,           19.995904,           24.760964,           29.083237,           24.143618,           26.736455,           24.724860,           26.766097,           21.958430,           25.110726,           22.555341
            0.005008,         2430.987900, 119313971497.258133,            0.317045,            0.008461,            0.465737,            0.555551,           11.747136,           37.420175,           33.055336,           23.447574,           15.054367,           28.558979,           25.914195,           26.281979,           27.843679,           27.058829,           23.351381,           25.131600,           20.622113,           25.247683
            0.005348,         2709.732892,  66710070842.072952,            0.343900,            0.007068,            0.334350,            0.585987,            6.816225,           44.405948,           40.239462,           33.388705,           26.093300,           26.925142,           23.345644,           30.139981,           28.812995,           19.152078,           27.486816,           28.248133,           25.986745,           24.891629
            0.006754,         2604.338755, 131513014948.243561,            0.312938,            0.009821,            0.353067,            0.450350,           36.760907,           59.248107,           55.991036,           50.740987,           48.645326,           50.452390,           36.861029,           25.429615,           26.471395,           33.043135,           29.541797,           31.680783,           31.040992,           36.146662
            0.006985,         2973.136925, 111690996865.274506,            0.286510,            0.008213,            0.534864,            0.514420,           28.381603,           44.239613,           40.880875,           32.502707,           22.705685,           30.096666,           33.568653,           27.976038,           29.832506,           31.100978,           24.983752,           29.739623,           26.194287,           32.926483
            0.005081,         2408.641108,  97641633206.525375,            0.260297,            0.001772,            0.451137,            0.585786,            2.028779,           35.083143,           29.921164,           18.041716,           20.082334,           29.829886,           21.204173,           27.155825,           27.353923,           28.016822,           22.690036,           22.119393,           24.743680,           22.624129
            0.006083,         2691.864404,  60886930662.794296,            0.296210,            0.005253,            0.464763,            0.399369,            6.576355,           44.589943,           40.530789,           32.595940,           24.492310,           26.454373,           31.111509,           28.274252,           28.498193,           29.293654,           30.375840,           25.837136,           28.776158,           23.769431
            0.005118,         2574.215643,  89140091939.652725,            0.346046,            0.006087,            0.328539,            0.468571,            6.886347,           49.820228,           46.159525,           40.247402,           36.741910,           35.807119,           19.852367,           25.616681,           25.358363,           28.213635,           20.652333,           28.169155,           26.287128,           23.779694
            0.005224,         2255.864567,  98451797127.802002,            0.330033,            0.008170,            0.409855,            0.576737,           10.724033,           40.631982,           36.583223,           29.116223,           20.234374,           26.455879,           23.964530,           26.417236,           25.044889,           23.067066,           25.790312,           21.114686,           20.929624,           22.986656
            0.006072,         2682.136166, 140258927926.283386,            0.293915,            0.007823,            0.351177,            0.347691,           22.405527,           62.312251,           58.879271,           53.715666,           52.257793,           50.564747,           40.879531,           32.910651,           21.330868,           32.641494,           35.418872,           28.392442,           33.860074,           30.765145
            0.005944,         2459.364334,  86676543393.990479,            0.303872,            0.006970,            0.308467,            0.407211,           11.648378,           57.627194,           54.153129,           48.800205,           46.809616,           46.283903,           33.253856,           22.480681,           27.621109,           28.415421,           28.996682,           26.614598,           30.791581,           32.404106
            0.006314,         2847.432166,  99714822718.586517,            0.324208,            0.003607,            0.543736,            0.428346,            8.430806,           45.667148,           42.409933,           34.775395,           28.124251,           23.577055,           31.078750,           28.564750,           29.120242,           27.286094,           29.768457,           22.795876,           28.904989,           26.748896
            0.006630,         2136.367042,  61449096543.894920,            0.267391,            0.003792,            0.491788,            0.540371,            6.094812,           37.525384,           33.028937,           22.251511,           19.251154,           29.955746,           27.873617,           25.949546,           29.347274,           25.812631,           23.233250,           25.029284,           24.097555,           20.562648
            0.005863,         2638.228623, 124197967743.357574,            0.270452,            0.009316,            0.361581,            0.342498,           20.965744,           59.884311,           56.408217,           51.147021,           49.562967,           46.864334,           37.100569,           26.849471,           25.055858,           32.810657,           30.912203,           32.172935,           31.865444,           27.412899
            0.006800,         2980.775404,  62101762552.312569,            0.323695,            0.003428,            0.516671,            0.360544,            6.231028,           49.614463,           46.170005,           39.253240,           34.611152,           19.768320,           29.959206,           30.256174,           33.741531,           28.565226,           30.300180,           27.489817,           27.511485,           30.810096
