            0.005953,         2636.478625, 111894928188.101959,            0.274328,            0.003535,            0.505298,            0.371680,            7.519236,           29.721159,           29.727660,           29.834288,           30.078474,           30.518369,           31.226889,           32.242962,           33.433853,           34.465354,           35.260226,           35.487891,           32.923571,           21.948302,           22.387939,           25.447138
            0.005913,         2133.123077,  92469971764.133392,            0.262584,            0.004003,            0.553306,            0.435807,            6.848421,           26.829730,           26.855033,           27.014174,           27.355575,           27.946979,           28.849825,           30.023612,           31.211146,           32.231882,           33.120226,           33.308775,           30.834080,           20.638912,           21.101631,           24.383363
            0.006231,         2456.132226, 124994394142.524292,            0.283614,            0.007337,            0.593861,            0.555821,           20.108411,           26.979495,           27.115387,           27.423584,           27.966915,           28.808069,           29.934483,           31.144911,           32.231333,           33.225423,           33.757236,           32.941864,           23.684154,           21.249870,           24.386840,           28.135720
            0.006613,         2425.206175, 143978550025.526917,            0.252252,            0.003145,            0.461953,            0.430668,           11.656748,           29.370760,           29.400728,           29.540874,           29.831638,           30.330007,           31.091553,           32.095620,           33.108635,           33.784103,           33.791464,           30.005016,           20.765217,           21.664182,           24.311630,           27.542081
            0.005844,         2506.787897,  88149125618.612488,            0.308728,            0.005947,            0.436574,            0.597153,            9.635212,           27.875844,           27.897823,           28.055953,           28.418468,           29.079298,           30.096090,           31.325031,           32.488437,           33.672102,           34.674514,           35.253448,           34.492728,           24.691370,           21.733507,           25.049519
            0.006782,         2519.468832, 108318682737.103714,            0.348411,            0.007302,            0.357223,            0.479078,           23.406641,           30.810152,           30.789869,           30.855781,           31.046923,           31.428517,           32.084395,           33.045457,           34.111988,           34.930964,           35.378992,           34.237404,           24.255575,           22.875373,           25.391584,           29.112938
            0.005836,         2426.247880,  72623539711.078506,            0.257307,            0.004923,            0.503412,            0.336638,            6.342293,           29.531520,           29.500132,           29.559592,           29.741602,           30.099597,           30.710229,           31.646056,           32.862201,           34.059809,           35.058972,           35.917938,           35.932182,           31.988787,           21.975507,           23.616712
            0.005831,         2367.171807, 129949051065.206680,            0.316410,            0.009010,            0.381865,            0.515962,           21.501012,           28.517086,           28.485988,           28.559022,           28.783018,           29.233321,           29.994533,           31.055235,           32.144078,           33.028430,           33.632241,           32.991239,           24.808152,           21.559134,           24.054414,           27.839748
            0.006276,         2831.257851,  69278211693.187012,            0.349180,            0.002951,            0.464461,            0.527698,            4.795052,           29.417895,           29.500580,           29.718536,           30.127925,           30.802425,           31.795577,           33.030502,           34.263684,           35.461205,           36.586860,           37.391021,           37.385920,           32.966027,           22.022505,           23.948167
            0.005375,         2339.621989,  62960913227.804756,            0.326537,            0.009512,            0.329840,            0.492950,            8.675404,           28.875469,           28.779454,           28.765817,           28.877109,           29.192505,           29.824199,           30.839413,           32.059511,           33.193054,           34.378582,           35.346817,           35.865672,           34.868646,           24.795204,           23.249693
            0.005904,         2911.453409,  68739691684.408661,            0.270739,            0.008091,            0.550370,            0.384270,           10.294324,           30.088771,           30.119784,           30.257939,           30.547001,           31.053951,           31.860165,           32.999484,           34.309275,           35.502088,           36.680434,           37.700430,           38.197279,           37.020864,           25.611496,           24.781288
            0.006983,         2962.455445, 137482333326.202332,            0.320969,            0.009141,            0.514502,            0.474283,           39.757416,           30.639243,           30.735279,           30.957362,           31.356399,           31.997185,           32.923779,           34.054111,           35.102247,           35.889948,           36.143341,           33.902326,           23.619855,           24.449558,           27.803322,           31.586136
            0.006334,         2246.882845,  68420866618.649757,            0.301869,            0.001125,            0.305804,            0.544348,            1.793011,           30.557044,           30.355562,           30.197982,           30.152159,           30.344538,           30.937590,           31.971062,           33.091693,           34.089271,           35.105011,           35.638156,           34.843118,           24.395485,           20.802478,           22.646684
            0.005219,         2852.134884, 133751528394.283356,            0.320623,            0.006405,            0.323313,            0.522719,           11.308793,           30.362713,           30.246067,           30.194636,           30.260592,           30.541894,           31.170667,           32.195874,           33.342307,           34.339621,           35.314504,           35.745872,           34.582196,           24.133437,           22.721297,           25.589874
            0.005013,         2219.735287, 136502858467.469971,            0.295498,            0.007646,            0.431535,            0.510350,           12.007425,           26.126807,           26.112510,           26.231291,           26.531231,           27.081542,           27.945132,           29.076908,           30.223611,           31.240308,           32.072582,           32.163444,           29.164880,           20.344703,           21.514811,           25.077481
            0.006121,         2510.998715,  72129931413.404953,            0.253075,            0.005550,            0.521418,            0.524131,            8.176120,           27.752292,           27.849455,           28.099371,           28.560317,           29.302526,           30.360217,           31.619451,           32.844325,           34.051871,           35.152870,           35.921234,           35.779998,           29.884472,           21.642089,           24.410563
            0.005950,         2557.719265, 131385719042.667633,            0.332508,            0.004333,            0.509952,            0.532603,           11.235193,           27.692859,           27.779885,           28.015686,           28.456743,           29.170710,           30.186467,           31.376237,           32.477249,           33.454912,           34.062815,           33.492039,           24.776190,           20.622591,           23.134935,           26.696007
            0.006031,         2611.713522,  97579856610.794403,            0.313885,            0.009723,            0.371596,            0.540289,           19.240837,           29.700365,           29.664728,           29.725860,           29.938625,           30.393557,           31.192211,           32.316281,           33.466333,           34.506200,           35.442994,           35.782013,           34.125194,           23.805135,           23.855122,           27.372376
            0.006568,         2992.234486, 134712896233.486404,            0.263362,            0.001859,            0.453012,            0.374981,            6.354734,           31.784414,           31.811588,           31.930049,           32.175120,           32.600023,           33.269774,           34.217485,           35.319256,           36.230511,           36.731936,           36.064830,           25.739788,           21.846699,           23.749341,           26.857572
            0.006063,         2896.705619, 112000230715.056534,            0.283352,            0.001904,            0.525055,            0.385794,            4.306440,           30.329940,           30.360946,           30.495931,           30.776347,           31.264751,           32.035317,           33.113605,           34.331184,           35.372270,           36.241607,           36.566009,           34.629663,           22.596153,           22.104638,           24.952096
            0.005525,         2753.934530,  60608337633.710251,            0.273213,            0.006392,            0.319917,            0.582908,            5.882501,           30.730608,           30.515516,           30.354901,           30.339060,           30.620321,           31.362209,           32.518554,           33.673392,           34.872573,           36.125031,           37.237910,           37.996858,           37.836653,           31.450974,           23.227474
            0.006611,         2033.997996, 101508445581.603119,            0.274941,            0.009522,            0.309490,            0.349975,           25.171984,           30.511253,           30.439303,           30.439618,           30.530931,           30.746437,           31.135792,           31.752799,           32.589818,           33.413124,           33.690590,           32.265881,           23.142772,           22.560101,           24.901791,           28.243700
            0.006266,         2935.609576, 109470264013.748749,            0.309423,            0.008493,            0.568994,            0.377465,           21.081282,           30.691184,           30.716827,           30.842169,           31.109356,           31.584136,           32.347803,           33.433453,           34.662346,           35.689085,           36.526673,           36.763188,           34.221447,           23.655255,           24.840261,           28.508925
            0.006591,         2912.494905, 137149625471.547348,            0.309843,            0.007372,            0.545432,            0.444699,           26.684468,           30.157345,           30.237127,           30.439834,           30.815347,           31.430322,           32.339338,           33.484107,           34.584449,           35.436471,           35.916004,           34.725718,           24.321689,           23.159332,           26.190295,           29.984262
            0.005296,         2702.927685, 142123973442.990601,            0.277579,            0.007282,            0.348394,            0.519542,           13.878580,           29.442601,           29.370891,           29.384471,           29.532082,           29.899828,           30.597418,           31.648915,           32.788539,           33.771611,           34.658904,           34.867828,           32.601226,           22.452701,           22.944940,           26.246941
            0.005923,         2197.523785, 129740675974.535690,            0.296172,            0.001450,            0.529596,            0.491877,            3.570950,           26.609854,           26.665285,           26.866802,           27.266565,           27.929833,           28.893285,           30.052161,           31.124480,           32.009914,           32.474729,           31.335136,           21.459130,           19.323450,           21.573996,           24.620521
            0.006484,         2600.687488, 101125490912.057846,            0.284864,            0.006966,            0.433482,            0.488030,           17.414281,           29.570877,           29.616806,           29.781082,           30.111032,           30.673100,           31.529750,           32.650485,           33.801330,           34.792351,           35.569567,           35.498121,           30.899067,           22.168480,           24.158906,           27.893798
            0.005978,         2505.986095, 117638164533.719177,            0.338756,            0.008561,            0.585282,            0.453409,           20.255326,           27.848458,           27.912804,           28.114184,           28.505768,           29.158155,           30.124130,           31.324834,           32.468790,           33.440962,           34.186056,           33.928136,           27.603377,           21.435262,           24.022606,           27.879436
            0.005797,         2989.472612, 142635185964.081299,            0.276481,            0.008044,            0.444028,            0.364306,           20.166522,           30.968784,           30.977986,           31.078583,           31.304158,           31.706585,           32.352263,           33.285977,           34.417322,           35.433050,           36.136863,           36.184240,           32.292480,           23.016523,           24.808265,           28.261799
            0.006371,         2622.244727, 120647094239.488678,            0.344960,            0.003369,            0.507366,            0.574415,            9.943472,           28.212361,           28.318986,           28.579493,           29.055488,           29.817316,           30.880200,           32.077087,           33.162898,           34.146316,           34.692001,           33.926516,           24.090725,           20.857828,           23.451553,           26.947865
            0.005767,         2071.200765, 120760740624.741882,            0.312472,            0.006461,            0.415805,            0.367034,           13.819837,           28.133450,           28.085930,           28.136771,           28.315100,           28.667585,           29.254566,           30.115681,           31.160054,           32.059349,           32.508558,           31.757329,           23.340581,           20.594645,           22.814464,           26.157928
            0.005559,         2570.359239,  94070916906.512329,            0.270274,            0.001265,            0.416123,            0.590190,            1.837699,           28.007173,           28.000501,           28.120185,           28.434061,           29.041010,           30.015461,           31.236967,           32.405676,           33.596670,           34.651029,           35.344288,           34.973837,           26.825399,           20.186608,           22.355095
            0.006162,         2659.841085, 107271440321.463470,            0.299941,            0.003773,            0.555877,            0.319108,            8.672696,           30.975104,           30.929308,           30.957471,           31.088652,           31.376175,           31.903173,           32.758615,           33.911822,           35.013237,           35.727383,           35.890344,           32.692167,           22.139100,           22.956241,           25.958411
            0.006802,         2807.108605, 134852329434.257584,            0.263079,            0.002379,            0.386171,            0.396822,            9.038166,           31.855006,           31.868414,           31.968620,           32.187920,           32.575334,           33.191114,           34.066775,           35.087484,           35.906013,           36.183877,           34.571184,           23.229508,           22.256454,           24.371275,           27.632543
            0.005748,         2278.118993, 116732886896.853989,            0.305545,            0.008586,            0.349045,            0.454885,           17.491549,           28.916568,           28.862362,           28.899621,           29.062659,           29.410176,           30.021936,           30.946458,           32.046429,           32.982597,           33.656641,           33.457547,           27.931193,           21.362245,           23.367465,           26.800695
            0.006612,         2560.684224,  86557850275.501572,            0.253463,            0.004560,            0.482960,            0.595955,           10.161423,           28.467227,           28.559539,           28.802882,           29.263431,           30.020950,           31.101008,           32.335243,           33.489455,           34.628812,           35.504659,           35.762395,           33.536824,           22.256723,           22.684255,           26.383140
            0.005070,         2960.697906, 104367654919.821838,            0.253941,            0.003764,            0.501408,            0.457626,            4.559477,           28.285632,           28.343764,           28.534613,           28.908392,           29.533180,           30.469130,           31.680218,           32.944502,           34.133773,           35.317493,           36.231633,           36.562738,           34.619750,           22.632953,           22.777322
            0.005954,         2187.252597, 109747889973.002625,            0.318207,            0.008817,            0.346822,            0.530325,           18.932860,           28.697987,           28.599432,           28.584809,           28.704966,           29.050741,           29.735396,           30.769795,           31.848939,           32.731740,           33.405213,           32.982993,           25.959976,           21.269647,           23.483954,           27.123464
            0.006607,         2328.342795, 135391260967.917160,            0.320333,            0.001273,            0.330607,            0.462691,            4.617126,           30.529590,           30.468033,           30.479538,           30.596280,           30.876904,           31.405076,           32.232434,           33.190349,           33.816997,           33.736668,           29.466790,           20.524033,           21.126712,           23.164321,           26.163620
            0.006986,         2131.619733, 109890565510.965973,            0.317927,            0.002877,            0.426596,            0.375524,            9.994640,           29.693346,           29.679834,           29.758742,           29.960751,           30.333047,           30.932998,           31.785634,           32.756869,           33.444184,           33.361733,           29.482255,           20.598387,           21.439623,           23.807613,           27.016334
            0.005776,         2027.607078,  83995157807.744431,            0.312683,            0.004943,            0.556680,            0.382130,            7.389177,           27.008975,           26.979238,           27.064397,           27.304400,           27.762695,           28.517066,           29.595443,           30.818342,           31.857841,           32.743544,           33.107145,           31.391135,           21.297069,           20.889824,           23.976630
            0.005727,         2269.893916,  63265635375.456459,            0.318164,            0.006340,            0.427889,            0.417898,            6.986603,           28.118594,           28.115295,           28.226376,           28.491156,           28.968502,           29.726854,           30.791241,           32.027416,           33.190849,           34.294871,           35.164667,           35.379177,           32.880113,           22.189102,           23.178326
            0.006470,         2004.047294, 144637371772.706848,            0.332888,            0.001897,            0.379947,            0.419362,            6.965258,           28.582742,           28.541841,           28.595306,           28.772593,           29.119800,           29.691389,           30.498755,           31.364477,           31.812258,           31.032333,           22.818161,           19.450489,           20.846392,           23.318131,           26.271803
            0.005131,         2601.837153,  82119482028.278488,            0.346498,            0.006558,            0.440380,            0.532142,            6.890076,           27.352276,           27.379877,           27.543228,           27.896922,           28.517183,           29.467855,           30.687574,           31.928337,           33.144441,           34.332889,           35.269624,           35.635854,           33.979886,           22.861452,           22.872578
            0.005612,         2495.742322, 132994926078.930450,            0.255979,            0.006208,            0.527398,            0.465745,           13.016728,           27.468277,           27.522949,           27.715177,           28.095663,           28.731144,           29.671852,           30.849686,           32.001522,           32.999628,           33.784162,           33.704931,           29.083304,           20.814137,           22.732386,           26.377963
            0.005446,         2134.341243, 110543916499.320343,            0.277661,            0.003813,            0.444639,            0.471227,            6.148065,           26.588118,           26.585237,           26.712123,           27.013216,           27.551775,           28.388208,           29.497325,           30.658476,           31.673237,           32.512766,           32.641362,           29.870537,           20.149810,           20.759164,           23.935811
            0.005352,         2619.507120,  87426195864.241577,            0.304189,            0.002469,            0.433162,            0.586573,            3.038220,           27.608244,           27.625107,           27.777870,           28.132455,           28.781127,           29.787338,           31.028660,           32.229126,           33.463694,           34.593716,           35.448734,           35.557209,           32.365986,           21.062692,           22.164276
            0.006345,         2893.582589,  82527384266.453308,            0.288860,            0.006228,            0.574981,            0.558334,           11.936363,           28.569803,           28.726840,           29.052340,           29.611115,           30.470295,           31.629356,           32.910578,           34.126395,           35.357061,           36.408053,           37.083641,           36.598346,           27.265974,           22.693946,           26.320556
            0.005686,         2179.991987, 125634420385.727631,            0.349086,            0.005881,            0.335829,            0.336441,           12.886205,           29.628809,           29.555512,           29.561909,           29.668218,           29.909414,           30.336308,           31.001705,           31.895323,           32.795015,           33.245886,           32.510635,           24.091717,           21.040210,           23.034075,           26.087009
            0.005154,         2174.430940, 143259154380.314087,            0.251452,            0.005920,            0.405605,            0.545229,           10.331819,           26.374463,           26.330008,           26.409361,           26.665668,           27.180416,           28.030657,           29.157514,           30.259481,           31.234201,           31.967078,           31.775794,           26.463700,           19.683000,           21.483259,           25.019836
            0.006953,         2514.109678, 142389214080.494812,            0.305398,            0.005715,            0.456219,            0.372789,           25.137853,           30.824481,           30.832072,           30.929094,           31.147880,           31.537430,           32.156100,           33.023928,           33.982797,           34.587118,           34.262007,           27.956173,           21.609522,           23.410987,           26.275158,           29.728169
            0.005591,         2218.873664, 132142523103.812592,            0.294046,            0.001577,            0.389431,            0.449066,            3.321171,           27.897700,           27.867160,           27.944144,           28.165377,           28.587931,           29.279179,           30.256935,           31.352236,           32.254506,           32.838758,           32.297172,           24.191099,           19.487609,           21.091221,           24.102550
            0.005012,         2202.434651,  82313712908.283066,            0.338655,            0.009735,            0.415752,            0.383724,            9.494535,           27.308981,           27.262044,           27.324921,           27.530821,           27.932346,           28.596860,           29.569366,           30.766470,           31.927614,           32.969960,           33.814753,           33.923899,           30.876962,           21.686846,           23.291996
            0.006664,         2661.636141, 109544232172.478729,            0.272172,            0.005182,            0.555950,            0.501362,           15.118902,           28.863810,           28.975039,           29.232464,           29.693209,           30.425355,           31.459378,           32.670208,           33.786817,           34.779386,           35.443628,           35.022295,           26.769069,           21.577517,           24.219606,           27.944019
            0.005701,         2235.198551, 139316494356.357422,            0.259939,            0.008369,            0.494578,            0.586405,           19.303193,           26.089761,           26.149761,           26.368902,           26.808996,           27.542868,           28.587738,           29.769932,           30.838759,           31.808817,           32.322067,           31.468160,           22.812418,           20.575436,           23.539155,           27.275178
            0.006377,         2880.933386, 109677290730.812988,            0.301574,            0.004056,            0.494859,            0.533548,           10.574241,           29.353281,           29.456666,           29.701986,           30.146587,           30.860753,           31.881229,           33.095390,           34.248531,           35.316551,           36.135758,           36.202440,           32.642332,           21.964565,           23.355640,           26.988110
            0.006780,         2682.832947,  75587087120.474594,            0.304372,            0.005745,            0.573659,            0.460138,           12.428493,           29.405776,           29.500302,           29.730619,           30.151965,           30.836312,           31.836708,           33.076752,           34.284943,           35.385842,           36.385504,           36.839533,           35.613218,           24.298854,           23.209012,           26.783179
            0.005971,         2094.024761,  63683740971.388908,            0.324743,            0.003810,            0.304385,            0.352357,            4.812212,           30.009489,           29.931440,           29.931452,           30.030286,           30.265122,           30.693241,           31.383552,           32.361195,           33.472831,           34.409540,           35.055086,           34.729137,           27.515173,           21.223892,           23.103183
            0.006352,         2489.499434,  63134192780.825859,            0.283726,            0.004341,            0.410936,            0.548657,            6.364899,           29.039537,           29.056833,           29.193632,           29.507369,           30.083443,           31.001162,           32.203539,           33.412811,           34.586503,           35.705108,           36.490604,           36.441767,           31.733026,           21.888145,           23.965651
            0.005511,         2957.127891, 131920261370.551208,            0.311001,            0.009369,            0.301116,            0.442671,           19.089054,           31.746394,           31.673042,           31.661537,           31.741774,           31.972510,           32.447859,           33.263021,           34.358959,           35.380398,           36.199030,           36.567322,           34.963625,           24.534363,           24.469296,           27.488313
            0.005731,         2430.483957,  72855914308.131775,            0.266592,            0.008650,            0.553806,            0.591628,           10.642671,           26.258528,           26.384016,           26.689108,           27.239927,           28.103642,           29.271371,           30.553438,           31.792569,           33.072146,           34.206874,           35.071769,           35.181249,           31.890507,           21.917955,           24.228063
            0.006462,         2037.651131, 137714069170.277069,            0.286729,            0.009269,            0.516890,            0.335314,           31.267379,           28.914201,           28.855581,           28.881074,           29.017386,           29.310992,           29.827389,           30.615322,           31.565037,           32.200810,           31.807081,           26.061436,           20.751824,           22.655483,           25.581016,           29.110298
            0.005499,         2664.646575, 123057968893.580093,            0.265116,            0.002824,            0.504981,            0.497883,            5.180894,           27.694746,           27.765529,           27.978984,           28.388625,           29.062600,           30.045834,           31.254666,           32.438518,           33.533037,           34.468912,           34.828410,           33.203452,           21.951770,           21.198415,           24.366054
            0.005772,         2064.232156, 143397806715.667419,            0.308208,            0.008919,            0.340545,            0.320896,           22.645908,           29.462016,           29.376892,           29.368825,           29.455407,           29.667821,           30.051702,           30.654061,           31.460101,           32.229115,           32.361180,           30.206823,           21.576450,           21.899569,           24.246900,           27.581995
            0.006536,         2152.114160, 133903878806.756912,            0.327646,            0.009971,            0.530915,            0.335242,           34.806085,           29.409496,           29.358423,           29.389420,           29.530288,           29.829527,           30.356051,           31.162507,           32.139156,           32.811733,           32.523929,           27.418858,           21.225984,           23.107845,           26.079983,           29.678345
            0.006138,         2706.891656,  76443076753.735504,            0.296209,            0.001880,            0.483947,            0.380936,            3.036684,           30.150664,           30.172875,           30.298081,           30.565511,           31.034649,           31.778291,           32.833920,           34.076286,           35.214746,           36.238999,           36.999780,           36.814745,           29.977708,           21.491936,           23.386695
            0.005064,         2850.785669, 103645314166.476959,            0.254381,            0.001258,            0.422633,            0.305851,            1.508308,           30.636958,           30.592283,           30.626451,           30.763727,           31.045931,           31.536239,           32.309590,           33.391148,           34.607893,           35.639678,           36.492519,           36.766485,           34.530066,           22.306726,           22.026892
            0.005049,         2458.593845, 127977682584.290009,            0.311781,            0.002886,            0.589168,            0.330149,            4.387927,           28.444116,           28.360534,           28.363680,           28.485005,           28.783738,           29.351333,           30.277345,           31.498360,           32.633845,           33.476222,           33.955614,           32.550266,           22.060760,           20.677349,           23.282972
            0.005531,         2358.859045, 145065855767.836914,            0.294872,            0.005209,            0.449393,            0.570636,           11.666995,           26.864736,           26.886942,           27.048838,           27.409608,           28.048908,           29.015547,           30.183943,           31.261155,           32.233368,           32.828669,           32.239941,           24.002879,           20.120833,           22.540042,           26.181821
            0.006189,         2435.022177, 101976039241.912628,            0.256674,            0.007012,            0.321259,            0.491736,           15.120213,           30.528286,           30.438367,           30.416395,           30.503328,           30.777289,           31.351243,           32.294447,           33.412916,           34.344351,           35.137122,           35.164922,           31.653050,           22.304212,           23.583518,           26.836186
            0.005431,         2936.858245, 135836147983.260437,            0.330883,            0.006913,            0.340984,            0.486873,           14.075373,           30.547374,           30.499985,           30.534023,           30.690473,           31.041947,           31.687881,           32.680720,           33.835642,           34.835811,           35.728233,           36.023123,           34.211231,           23.480271,           23.481663,           26.628334
            0.006087,         2556.329969, 103387977759.053024,            0.330674,            0.006994,            0.448049,            0.520436,           15.260857,           28.553690,           28.603712,           28.783532,           29.145523,           29.760958,           30.686787,           31.856985,           33.011622,           34.050363,           34.886770,           34.981522,           31.831709,           21.959098,           23.353919,           27.090239
