            0.005953,         2636.478625, 111894928188.101959,            0.274328,            0.003535,            0.505298,            0.371680,            7.519236,           14.688339,           16.311601,           17.961949,           19.631394,           21.309186,           22.978440,           24.610048,           26.151235,           27.501535,           28.450876,           28.459196,           25.033543,           16.898889,           21.515588,           25.446846
            0.005913,         2133.123077,  92469971764.133392,            0.262584,            0.004003,            0.553306,            0.435807,            6.848421,           13.177065,           14.763292,           16.380119,           18.018203,           19.665776,           21.305489,           22.908649,           24.424069,           25.754318,           26.695058,           26.723688,           23.516499,           16.025606,           20.435883,           24.334438
            0.006231,         2456.132226, 124994394142.524292,            0.283614,            0.007337,            0.593861,            0.555821,           20.108411,           14.506192,           16.120839,           17.759844,           19.413007,           21.065929,           22.695443,           24.261028,           25.687449,           26.824074,           27.321969,           26.041355,           17.577474,           19.364518,           24.325536,           28.071947
            0.006613,         2425.206175, 143978550025.526917,            0.252252,            0.003145,            0.461953,            0.430668,           11.656748,           14.825784,           16.442397,           18.079011,           19.723123,           21.356044,           22.946586,           24.438696,           25.724489,           26.572807,           26.363642,           21.782635,           15.854284,           20.694887,           24.325587,           27.476851
            0.005844,         2506.787897,  88149125618.612488,            0.308728,            0.005947,            0.436574,            0.597153,            9.635212,           14.211365,           15.825937,           17.470279,           19.137155,           20.817499,           22.497759,           24.155164,           25.749102,           27.204118,           28.370352,           28.903490,           27.687035,           18.530513,           19.939923,           24.992315
            0.006782,         2519.468832, 108318682737.103714,            0.348411,            0.007302,            0.357223,            0.479078,           23.406641,           15.278508,           16.909730,           18.563350,           20.229340,           21.892938,           23.529670,           25.096040,           26.510642,           27.608992,           28.001305,           26.323141,           17.562545,           20.521342,           25.297641,           29.023103
            0.005836,         2426.247880,  72623539711.078506,            0.257307,            0.004923,            0.503412,            0.336638,            6.342293,           13.978861,           15.589746,           17.232262,           18.899855,           20.584815,           22.276110,           23.955612,           25.591351,           27.124936,           28.444583,           29.312482,           29.087339,           24.133552,           17.656181,           23.209638
            0.005831,         2367.171807, 129949051065.206680,            0.316410,            0.009010,            0.381865,            0.515962,           21.501012,           13.791193,           15.389386,           17.013978,           18.654471,           20.296570,           21.917924,           23.480110,           24.912423,           26.074385,           26.645883,           25.630727,           17.788191,           18.639662,           23.891901,           27.742969
            0.006276,         2831.257851,  69278211693.187012,            0.349180,            0.002951,            0.464461,            0.527698,            4.795052,           15.569170,           17.216754,           18.893243,           20.593428,           22.310553,           24.033879,           25.744587,           27.408916,           28.965724,           30.299455,           31.165078,           30.893028,           25.320058,           18.283438,           23.792692
            0.005375,         2339.621989,  62960913227.804756,            0.326537,            0.009512,            0.329840,            0.492950,            8.675404,           13.166207,           14.758247,           16.385219,           18.040609,           19.717449,           21.406674,           23.094260,           24.756171,           26.349216,           27.792937,           28.926558,           29.373897,           27.848420,           18.774612,           21.687138
            0.005904,         2911.453409,  68739691684.408661,            0.270739,            0.008091,            0.550370,            0.384270,           10.294324,           15.338135,           16.982434,           18.657174,           20.357781,           22.078749,           23.811658,           25.541838,           27.242973,           28.867922,           30.330488,           31.459952,           31.851597,           30.036056,           19.964467,           23.645630
            0.006983,         2962.455445, 137482333326.202332,            0.320969,            0.009141,            0.514502,            0.474283,           39.757416,           16.636473,           18.294093,           19.970915,           21.656623,           23.334820,           24.977043,           26.531676,           27.900941,           28.882185,           28.962524,           25.909563,           18.035064,           23.228880,           27.783184,           31.531564
